 239392 -                 2007 TG20  16.31  0.15     3.05  0.057  - -                  5.75       - -.99 0.55 2  -     - - - Y
 239402 -                 2007 TU41  16.77  0.000    1.32  0.20   - -                  7.5092     - -.99 0.55 2  W     - - - -
 239440 -                 2007 TR171 16.28  0.875    3.09  0.057  - -                  6.2771     - -.99 0.61 2  -     - - - Y
 239673 -                 2008 YV22  16.8   0.15     1.18  0.24   - -                  4.68       - -.99 0.61 2  -     - - - Y
 239889 -                 2000 RF    18.31  0.000    0.528 0.3    - -                  8.5214     - -.99 0.83 2  W     - - - -
 239987 -                 2001 RF138 15.69  0.760    4.05  0.057  - -                  4.507      - -.99 0.60 2  -     - - - Y
 240098 -                 2002 CP96  16.8   0.15     1.27  0.21   - -                  4.53       - -.99 0.73 2  -     - - - Y
 240238 -                 2002 TB268 15.48  0.200    4.46  0.057  - -                  8.4667     - -.99 0.68 2  W     - - - -
 240419 -                 2003 WW    15.9   0.15     3.68  0.057  - -                 11.3353     - -.99 0.38 2  -     - - - Y
 240486 -                 2004 BU156 16.41  0.15     2.91  0.057  - -                  3.53       - -.99 0.40 2  -     - - - Y
 240558 -                 2004 RU250 17.35  0.535    1.42  0.10   - -                  5.9232     - -.99 0.60 2  -     - - - Y
 240765 -                 2005 MX12  15.62  0.15     4.18  0.057  - -                  9.06       - -.99 0.58 2  -     - - - Y
 241050 -                 2006 RU104 15.7   0.15     3.40  0.08   - -                  3.743      - -.99 0.16 1  -     - - - Y
 241076 -                 2006 TG62  14.7   0.15     6.39  0.057  - -                 44.5708     - -.99 0.60 2  -     - - - Y
 241092 -                 2006 VR2   16.46  1.000    2.85  0.057  - -                  8.6653     - -.99 0.65 2  -     - - - Y
 241102 -                 2007 HO    16.79  0.885    1.07  0.3    - -                  8.7266     - -.99 0.50 2  -     - - - Y
 241158 -                 2007 RR81  15.5   0.15     4.42  0.057  - -                  9.7        - -.99 0.60 3- -     - - - Y
 241216 -                 2007 TM63  16.43  1.000    2.89  0.057  - -                  9.8504     - -.99 0.51 2  -     - - - Y
 241221 -                 2007 TO80  16.38  0.15     2.95  0.057  - -                  5.45       - -.99 0.67 2  -     - - - Y
 241339 -                 2007 VL269 17.0   0.15     1.18  0.20   - -                  7.7        - -.99 0.85 2+ -     - - - -
 241528 Tubman            2010 CA10  14.9   0.15     5.83  0.057  - -               -999.99999999 - -.99 1.3  -  I     - - - -
 241596 -                 1998 XM2   17.2   0.15     1.08  0.20   - -                  8.75       - -.99 0.40 3- -     - - - -
 241603 -                 1999 RC110 16.49  1.000    2.11  0.10   - -                  3.5792     - -.99 0.37 2  -     - - - Y
 241607 -                 1999 RJ201 16.77  1.000    1.86  0.10   - -                  5.7828     - -.99 0.44 2  -     - - - Y
 241618 -                 1999 TY271 16.02  0.645    3.48  0.057  - -                  6.5168     - -.99 0.73 2  -     - - - Y
 241620 -                 1999 UQ26  15.57  0.890    4.29  0.057  - -                  5.9975     - -.99 0.39 2  -     - - - Y
 241623 -                 1999 VT19  16.22  0.630    3.17  0.057  - -                  8.4169     - -.99 0.68 2  -     - - - Y
 241648 -                 2000 EN11  14.91  0.000    5.79  0.057  - -                 41.3709     - -.99 0.98 2  -     - - - Y
 241804 -                 2001 QW282 16.4   0.15     2.92  0.057  > -                 12.         > -.99 0.2  2- -     - - - -
 241827 -                 2001 SR209 16.3   0.15     2.58  0.08   - -                  7.56       - -.99 0.75 2  -     - - - Y
 241908 -                 2001 YH142 15.9   0.15     3.10  0.08   - -                  4.436      - -.99 0.12 1  -     - - - Y
 241994 -                 2002 NK42  14.5   0.15     7.01  0.057  - -               -999.99999999 - -.99 1.1  -  I     - - - -
 242070 -                 2002 TP130 17.2   0.15     0.985 0.24   - -                  3.64       - -.99 0.30 2  -     - - - Y
 242072 -                 2002 TM136 15.81  0.665    3.83  0.057  - -                  9.0625     - -.99 0.31 2  -     - - - Y
 242076 -                 2002 TG179 16.02  0.915    1.81  0.21   - -                 12.3369     - -.99 0.40 2  -     - - - Y
 242091 -                 2002 TW298 16.45  0.945    1.53  0.20   - -                  6.9812     - -.99 0.67 2  -     - - - Y
 242135 -                 2003 AQ4   16.05  0.730    1.84  0.20   - -                  3.3091     - -.99 0.09 1  -     - - - Y
 242164 -                 2003 FF98  15.5   0.470    4.43  0.057  - -                  5.2373     - -.99 0.60 2  -     - - - Y
 242171 -                 2003 GG51  15.4   0.15     4.63  0.057  - -                  6.785      - -.99 0.49 1  NA    - - - -
 242191 -                 2003 NZ6   19.0   0.15     0.471 0.20   - -                 13.531      - 1.19 1.5  3  T0    - - - -
 242365 -                 2004 CM27  16.42  0.200    2.89  0.057  - -                  9.9407     - -.99 0.45 2  -     - - - Y
 242366 -                 2004 CP29  16.83  0.15     1.17  0.24   - -                  4.07       - -.99 0.45 2  -     - - - Y
 242395 -                 2004 FU43  16.29  0.15     3.07  0.057  - -                  7.68       - -.99 0.84 2  -     - - - Y
 242446 -                 2004 PK96  16.52  0.000    2.76  0.057  - -                  5.1187     - -.99 0.47 2  -     - - - Y
 242708 -                 2005 UK1   18.1   0.15     0.713 0.20   - -                  4.289      - -.99 0.13 1+ -     - - - -
 242757 -                 2005 WX70  14.81  1.000    6.08  0.057  - -                  4.3838     - -.99 0.32 2  -     - - - Y
 242812 -                 2006 BN149 16.05  0.200    3.43  0.057  - -                  6.1443     - -.99 0.55 2  -     - - - Y
 242846 -                 2006 EE39  16.85  0.15     1.27  0.20   - -                  3.5        - -.99 0.29 2  -     - - - Y
 242897 -                 2006 KH73  16.52  0.15     2.09  0.10   - -                 30.97       - -.99 0.64 2  -     - - - Y
 242916 -                 2006 OS2   17.22  0.965    1.07  0.20   - -                  4.7169     - -.99 0.10 1  -     - - - Y
 242944 -                 2006 RP32  17.1   0.15     1.13  0.20   - -                 94.         - -.99 0.2  1  -     - - - Y
 242995 -                 2006 TS8   16.22  0.15     3.17  0.057  - -                 10.43       - -.99 0.33 2  -     - - - Y
 243147 -                 2007 TX18  17.47  0.470    0.953 0.20   - -                 13.5376     - -.99 0.42 2  -     - - - Y
 243200 -                 2007 TC447 16.73  0.15     1.22  0.24   - -                  6.36       - -.99 0.72 2  -     - - - Y
 243369 -                 2008 WC102 17.35  0.000    0.823 0.3    - -                  7.1202     - -.99 0.89 2  -     - - - Y
 243566 -                 1995 SA    17.4   0.15     0.984 0.20   - -                 14.37       - -.99 0.21 2  -     - - - -
 243633 -                 1999 RL239 15.27  0.805    4.91  0.057  - -                  5.0337     - -.99 0.56 2  -     - - - Y
 243665 -                 1999 VZ80  17.71  0.565    0.852 0.20   - -                  6.8309     - -.99 0.74 2  -     - - - Y
 243686 -                 1999 XD138 16.25  0.085    3.13  0.057  - -                 15.5523     - -.99 0.40 2  -     - - - Y
 243743 -                 2000 QL62  15.33  0.190    4.79  0.057  - -                  3.4894     - -.99 0.10 1  -     - - - Y
 243766 -                 2000 RS26  17.79  0.545    0.823 0.20   - -                  6.3389     - -.99 0.76 2  -     - - - Y
 243934 -                 2001 OQ106 15.5   0.475    4.42  0.057  - -                  4.8752     - -.99 0.61 2  -     - - - Y
 244075 -                 2001 TQ200 15.87  0.000    3.72  0.057  - -                  6.8072     - -.99 0.59 2  W     - - - -
 244416 -                 2002 QH    16.5   0.610    1.49  0.20   - -                  3.9013     - -.99 0.37 2  -     - - - Y
 244527 -                 2002 TT238 15.27  0.200    4.92  0.057  - -                 11.1788     - -.99 0.73 2  W     - - - -
 244537 -                 2002 UE29  16.67  0.740    1.38  0.20   - -                 18.7092     - -.99 0.43 2  -     - - - Y
 244631 -                 2003 BA71  15.74  0.190    3.96  0.057  - -                 48.9722     - -.99 0.08 1  -     - - - Y
 244805 -                 2003 SQ273 17.44  1.000    0.965 0.20   - -                  9.1664     - -.99 0.59 2  -     - - - Y
 245355 -                 2005 EL263 16.97  0.15     2.25  0.057  - -                  3.98       - -.99 0.73 2  -     - - - Y
 245408 -                 2005 JO    16.91  0.15     2.31  0.057  - -                  4.82       - -.99 0.43 2  -     - - - Y
 245614 -                 2005 WR81  16.11  0.255    3.34  0.057  - -                 34.4605     - -.99 0.49 2  -     - - - Y
 245672 -                 2006 BP24  17.1   0.15     1.10  0.21   - -                  7.8858     - -.99 0.58 2  W     - - - -
 245959 -                 2006 SY55  16.11  0.440    2.51  0.10   - -                  3.2226     - -.99 0.38 2  -     - - - Y
 246030 -                 2006 UB75  16.5   0.15     2.11  0.10   - -                  7.51       - -.99 0.1  1  -     - - - Y
 246045 -                 2006 UU198 16.48  0.980    1.50  0.20   - -                  7.5141     - -.99 0.88 2  -     - - - Y
 246058 -                 2006 VT31  15.93  0.245    2.73  0.10   - -                  8.296      - -.99 0.08 1  -     - - - Y
 246550 -                 2008 SO47  13.0   0.15    13.98  0.057  - -               -999.99999999 - -.99 1.04 -  I     - - - -
 246573 -                 2008 TN112 16.29  0.275    3.07  0.057  - -                  6.5916     - -.99 0.53 2  -     - - - Y
 246696 -                 2009 AN25  16.78  0.15     2.45  0.057  - -                  7.06       - -.99 0.72 2  -     - - - Y
 246917 -                 1998 UR18  16.41  0.375    1.56  0.20   - -                  7.8342     - -.99 0.32 2  -     - - - Y
 246924 -                 1999 AJ1   16.31  0.240    1.63  0.20   - -                 58.8652     - -.99 0.47 2  -     - - - Y
 246979 -                 1999 TA230 16.17  0.700    3.24  0.057  - -                  4.4743     - -.99 0.30 2  -     - - - Y
 247028 -                 2000 AZ70  15.47  0.560    4.48  0.057  - -                  3.6271     - -.99 0.15 2  -     - - - Y
 247111 -                 2000 TZ63  15.85  0.130    3.77  0.057  - -                 43.0144     - -.99 0.75 2  -     - - - Y
 247115 -                 2000 UY43  15.95  0.550    3.59  0.057  - -                 26.5192     - -.99 0.69 2  -     - - - Y
 247147 -                 2000 XX12  15.71  0.955    4.02  0.057  - -                  6.5838     - -.99 0.55 2  -     - - - Y
 247201 -                 2001 OO109 16.04  0.870    3.45  0.057  - -                  3.6199     - -.99 0.53 2  -     - - - Y
 247207 -                 2001 PO27  16.04  0.390    2.60  0.10   - -                  3.697      - -.99 0.06 1  -     - - - Y
 247229 -                 2001 QB195 16.27  0.460    3.10  0.057  - -                  4.3856     - -.99 0.48 2  -     - - - Y
 247283 -                 2001 SC187 15.82  1.000    3.82  0.057  - -                120.4459     - -.99 0.93 2  -     - - - Y
 247313 -                 2001 TP168 15.77  0.190    3.90  0.057  - -                 91.6229     - -.99 0.10 1  -     - - - Y
 247388 -                 2001 YA122 15.94  1.000    3.61  0.057  - -                183.5337     - -.99 0.62 2  -     - - - Y
 247405 -                 2002 CU1   15.1   0.15     5.32  0.057  - -               -999.99999999 - -.99 1.2  -  I     - - - -
 247471 -                 2002 JF51  16.02  1.000    1.74  0.23   - -                 10.6518     - -.99 0.47 2  -     - - - Y
 247483 -                 2002 LE19  16.98  0.510    1.19  0.20   - -                  5.2877     - -.99 0.77 2  -     - - - Y
 247504 -                 2002 PN70  17.12  0.245    1.12  0.20   - -                  6.958      - -.99 0.63 2  W     - - - -
 247574 -                 2002 TA18  15.72  0.200    4.00  0.057  - -                  8.4217     - -.99 0.77 2  -     - - - Y
 247634 -                 2002 VM12  17.0   0.825    1.19  0.20   - -                 21.703      - -.99 0.42 2  -     - - - Y
 247636 -                 2002 VV39  15.45  0.350    4.53  0.057  - -                 29.7846     - -.99 0.59 2  -     - - - Y
 247651 -                 2002 WK15  16.11  0.595    3.34  0.057  - -                111.5758     - -.99 0.61 2  -     - - - Y
 247795 -                 2003 SX54  17.09  0.600    1.04  0.24   - -                 22.1264     - -.99 0.33 2  -     - - - Y
 247816 -                 2003 SQ144 16.59  0.895    1.43  0.20   - -                  2.5593     - -.99 0.07 1  -     - - - Y
 247827 -                 2003 SN198 16.95  0.955    1.21  0.20   - -                  2.042      - -.99 0.08 1  -     - - - Y
 247929 -                 2003 WZ132 17.32  0.510    1.02  0.20   - -                  3.661      - -.99 0.61 2  W     - - - -
 247963 -                 2003 YY136 16.48  0.200    1.40  0.23   - -                  3.8366     - -.99 0.35 2  -     - - - Y
 247969 -                 2004 AG17  12.6   0.15    16.81  0.057  - -               -999.99999999 - -.99 1.03 -  I     - - - -
 248071 -                 2004 PA45  16.09  0.560    3.37  0.057  - -                 14.1225     - -.99 0.69 2  -     - - - Y
 248073 -                 2004 PT48  15.81  0.535    3.84  0.057  - -                 11.667      - -.99 0.52 2  -     - - - Y
 248098 -                 2004 RG85  15.57  1.000    4.28  0.057  - -                167.8038     - -.99 0.61 2  -     - - - Y
 248105 -                 2004 RT102 16.21  1.000    2.69  0.08   - -                 41.8675     - -.99 0.35 2  -     - - - Y
 248138 -                 2004 SA53  15.57  0.135    4.29  0.057  - -                  6.344      - -.99 0.71 2  -     - - - Y
 248140 -                 2004 SJ62  15.3   0.000    4.85  0.057  - -                 18.9683     - -.99 0.57 2  -     - - - Y
 248220 -                 2005 EK177 16.6   0.15     2.01  0.10   - -                  8.8        - -.99 0.19 1  -     - - - Y
 248227 -                 2005 ES207 15.1   0.15     4.01  0.10   - -                  5.88       - -.99 0.39 2  -     - - - Y
 248424 -                 2005 SW220 15.78  1.000    3.88  0.057  - -                 38.6788     - -.99 0.37 2  -     - - - Y
 248503 -                 2005 UN480 15.93  0.000    3.62  0.057  - -                142.7403     - -.99 0.90 2  -     - - - Y
 248544 -                 2005 XJ24  16.11  0.280    3.33  0.057  - -                 27.0976     - -.99 0.63 2  -     - - - Y
 248705 -                 2006 MY14  16.7   0.465    1.36  0.20   - -                 23.2363     - -.99 0.08 1  -     - - - Y
 248801 -                 2006 SJ122 15.3   0.15     4.85  0.057  - -                  4.67       - -.99 0.34 1+ -     - - - Y
 248807 -                 2006 SC148 16.0   0.15     3.51  0.057  - -                  3.254      - -.99 0.12 2- -     - - - Y
 248818 -                 2006 SZ217 17.4   0.15     0.984 0.20   - -                  3.2474     - 0.09 0.14 2  -     - - - -
 248896 -                 2006 UE270 16.3   0.15     2.58  0.08   - -                  8.5        - -.99 0.55 2  -     - - - Y
 248964 -                 2006 YA16  15.81  1.000    3.83  0.057  - -                 10.818      - -.99 0.65 2  -     - - - Y
 248981 -                 2007 EB14  15.8   0.115    3.85  0.057  - -                  6.2178     - -.99 0.36 2  -     - - - Y
 249103 -                 2007 VO244 17.78  0.475    0.825 0.20   - -                  4.2183     - -.99 0.29 2  W     - - - -
 249177 -                 2008 CT63  17.68  1.000    0.865 0.20   - -                  7.2717     - -.99 0.48 2  -     - - - Y
 249387 -                 2009 BN76  16.29  0.275    1.53  0.23   - -                  4.742      - -.99 0.69 2  -     - - - Y
 249416 -                 2009 DN69  15.2   0.15     5.08  0.057  - -               -999.99999999 - -.99 0.9  -  I     - - - -
 249590 -                 1996 UG2   16.0   0.15     3.51  0.057  - -                  4.45       - -.99 0.23 2  -     - - - -
 249595 -                 1997 GH28  17.7   0.15     0.857 0.20   - -                 19.696      - -.99 1.20 3  -     - - - -
 249606 -                 1999 RV93  17.14  0.175    1.11  0.20   - -                 15.687      - -.99 0.82 2  -     - - - Y
 249610 -                 1999 RJ176 17.41  0.540    0.977 0.20   - -                  3.5874     - -.99 0.07 1  -     - - - Y
 249657 -                 1999 UF45  15.79  1.000    3.87  0.057  - -                  4.8713     - -.99 0.28 2  -     - - - Y
 249684 -                 1999 XN256 17.51  0.860    0.937 0.20   - -                 11.8099     - -.99 0.77 2  -     - - - Y
 249699 -                 2000 EM143 17.04  0.455    1.16  0.20   - -                  7.5072     - -.99 0.51 2  -     - - - Y
 249755 -                 2000 SJ350 12.7   0.15    16.05  0.057  - -                 16.498      - -.99 0.39 2  W     - - - -
 249838 -                 2001 OR104 15.91  0.950    3.65  0.057  - -                670.775      - -.99 0.69 2  -     - - - Y
 249849 -                 2001 QA11  16.66  0.500    1.96  0.10   - -                  4.7512     - -.99 0.65 2  -     - - - Y
 249857 -                 2001 QL104 16.82  1.000    2.41  0.057  - -                 29.3089     - -.99 0.53 2  -     - - - Y
 249866 -                 2001 QM165 16.63  0.975    1.99  0.10   - -                  3.7982     - -.99 0.18 2  -     - - - Y
 249884 -                 2001 QV286 16.3   0.380    1.60  0.21   - -                  4.6728     - -.99 0.40 2  W     - - - -
 249889 -                 2001 RS43  16.38  0.325    2.23  0.10   - -                 21.0299     - -.99 0.56 2  -     - - - Y
 249909 -                 2001 SC152 16.33  0.160    3.02  0.057  - -                  4.6627     - -.99 0.56 2  -     - - - Y
 249958 -                 2001 UE26  16.14  0.560    3.29  0.057  - -                  6.816      - -.99 0.31 2  -     - - - Y
 250071 -                 2002 EO89  14.9   0.15     5.83  0.057  - -                  5.22       - -.99 0.27 2  -     - - - Y
 250112 -                 2002 KY14   9.7   0.15    63.91  0.057  - -                  3.56       - -.99 0.13 2- 1A    - - - -
 250139 -                 2002 RK68  14.3   0.15     7.68  0.057  - -                  8.445      - 0.84 1.5  2  -     - - - Y
 250171 -                 2002 TH133 16.67  0.255    1.38  0.20   - -                  6.302      - -.99 0.99 2  -     - - - Y
 250203 -                 2002 UN65  16.7   0.15     1.36  0.2    - -                  4.466      - -.99 0.70 2- -     - - - Y
 250235 -                 2002 XQ73  16.77  0.280    1.32  0.20   - -                 39.783      - -.99 0.77 2  -     - - - Y
 250365 -                 2003 SJ307 16.71  0.24     1.38  0.20   - -                  5.35       - -.99 0.47 2- -     - - - -
 250484 -                 2004 ED31  18.12  0.045    0.577 0.3    - -                 17.3977     - -.99 0.72 2  W     - - - -
 250523 -                 2004 PV33  15.99  1.000    3.53  0.057  - -                 10.7615     - -.99 0.31 2  -     - - - Y
 250531 -                 2004 PG92  15.82  0.595    3.82  0.057  - -                  5.1388     - -.99 0.09 1  -     - - - Y
 250567 -                 2004 TH78  15.55  0.825    4.33  0.057  - -                  9.2517     - -.99 0.51 2  -     - - - Y
 250618 -                 2005 GR30  17.2   0.140    1.01  0.23   - -                 66.0941     - -.99 0.88 2  -     - - - Y
 250629 -                 2005 GX169 16.9   0.15     1.75  0.10   - -                 45.         - -.99 0.3  1  -     - - - Y
 250631 -                 2005 HE5   17.32  1.000    0.997 0.21   - -                  8.1055     - -.99 0.58 2  -     - - - Y
 250637 -                 2005 JL47  16.48  0.200    1.40  0.23   - -                  6.4726     - -.99 0.37 2  -     - - - Y
 250685 -                 2005 QC40  16.34  0.000    3.00  0.057  - -                  3.6111     - -.99 0.65 2  -     - - - Y
 250719 -                 2005 SN21  15.53  0.12     4.22  0.057  - -                  6.8        - -.99 0.82 1+ -     - - - -
 250722 -                 2005 SN29  15.19  0.315    5.10  0.057  - -                  7.3012     - -.99 0.44 2  -     - - - Y
 250806 -                 2005 UG30  15.86  0.840    3.74  0.057  - -                  8.9381     - -.99 0.70 2  -     - - - Y
 250815 -                 2005 UB58  15.61  0.810    4.21  0.057  - -                 10.2488     - -.99 0.49 2  -     - - - Y
 250830 -                 2005 UZ90  15.63  0.815    4.17  0.057  - -                  3.9021     - -.99 0.60 2  -     - - - Y
 250898 -                 2005 VL82  15.73  0.755    3.98  0.057  - -                  6.2525     - -.99 0.80 2  -     - - - Y
 250910 -                 2005 WC4   16.06  0.805    3.42  0.057  - -                  9.0228     - -.99 0.43 2  -     - - - Y
 250929 -                 2005 WK117 15.44  1.000    4.55  0.057  - -                 14.6303     - -.99 0.42 2  -     - - - Y
 250968 -                 2006 GM26  17.34  0.715    1.01  0.20   - -                 10.6872     - -.99 0.30 2  W     - - - -
 251003 -                 2006 PB    17.22  0.275    1.07  0.20   - -                 18.6663     - -.99 0.59 2  -     - - - Y
 251051 -                 2006 RZ59  17.1   0.15     1.60  0.10   - -                  2.920      - -.99 0.12 2- -     - - - Y
 251064 -                 2006 SK23  16.41  0.715    1.55  0.20   - -                  7.7903     - -.99 0.09 1  -     - - - Y
 251079 -                 2006 SC81  16.5   0.15     1.49  0.20   - -                 80.         - -.99 0.6  1+ -     - - - Y
 251228 -                 2006 UH241 16.05  0.265    1.83  0.20   - -                 15.5091     - -.99 0.26 2  -     - - - Y
 251268 -                 2006 WL15  16.72  0.15     1.90  0.10   - -                  6.4558     - -.99 0.36 2  -     - - - Y
 251271 -                 2006 WX32  15.94  0.115    1.88  0.21   - -                 14.0225     - -.99 0.67 2  -     - - - Y
 251313 -                 2006 YY38  16.8   0.120    2.43  0.057  - -                 12.159      - -.99 0.54 2  -     - - - Y
 251338 -                 2007 EM181 14.6   0.15     6.69  0.057  - -               -999.99999999 - -.99 1.1  -  I     - - - -
 251346 -                 2007 SJ    17.16  0.31     1.10  0.20   - -                  2.718      - 0.10 0.14 3  -     - - - -
 251492 -                 2008 ET36  16.09  0.345    2.55  0.10   - -                  6.4186     - -.99 0.28 2  -     - - - Y
 251696 -                 1995 YU6   15.66  0.200    4.10  0.057  - -                  5.624      - -.99 0.29 2  -     - - - Y
 251718 -                 1997 SV18  17.26  1.000    1.48  0.10   - -                  4.4431     - -.99 0.95 2  -     - - - Y
 251738 -                 1998 QU87  15.1   1.000    5.31  0.057  - -                 49.8564     - -.99 0.36 2  -     - - - Y
 251795 -                 1999 TU2   17.38  0.635    0.995 0.20   - -                  4.9041     - -.99 0.52 2  -     - - - Y
 251932 -                 1999 VW210 15.87  0.810    3.72  0.057  - -                  8.9036     - -.99 0.79 2  -     - - - Y
 252071 -                 2000 SM208 17.49  0.540    0.863 0.24   - -                  6.2207     - -.99 0.79 2  -     - - - Y
 252079 -                 2000 SY306 17.31  1.000    0.938 0.24   - -                376.0257     - -.99 0.74 2  -     - - - Y
 252125 -                 2000 WK147 17.36  0.780    0.914 0.24   - -                 69.3809     - -.99 0.61 2  W     - - - -
 252216 -                 2001 KH    17.89  0.000    0.641 0.3    - -                  6.4249     - -.99 0.38 2  W     - - - -
 252309 -                 2001 RC90  16.31  0.635    2.30  0.10   - -                 10.0637     - -.99 0.27 2  -     - - - Y
 252337 -                 2001 SN114 16.85  0.000    1.80  0.10   - -                  5.7472     - -.99 0.26 2  -     - - - Y
 252352 -                 2001 SM162 16.95  0.730    2.26  0.057  - -                 19.0322     - -.99 0.74 2  -     - - - Y
 252383 -                 2001 SX324 16.45  0.560    1.48  0.21   - -                  7.2426     - -.99 0.47 2  -     - - - Y
 252427 -                 2001 TR137 16.47  0.135    2.14  0.10   - -                  3.3393     - -.99 0.24 2  W     - - - -
 252444 -                 2001 TB192 16.23  0.465    3.16  0.057  - -                 36.851      - -.99 0.55 2  -     - - - Y
 252461 -                 2001 TS233 16.49  0.060    2.81  0.057  - -                353.8706     - -.99 0.48 2  -     - - - Y
 252474 -                 2001 UH23  16.87  0.665    2.35  0.057  - -                  6.6932     - -.99 0.48 2  -     - - - Y
 252489 -                 2001 US84  16.22  0.185    3.18  0.057  - -                 44.5832     - -.99 0.34 2  -     - - - Y
 252535 -                 2001 VV31  16.61  0.715    2.65  0.057  - -                 58.3465     - -.99 0.67 2  -     - - - Y
 252541 -                 2001 VE60  16.25  0.350    3.13  0.057  - -                  5.2425     - -.99 0.71 2  -     - - - Y
 252591 -                 2001 XO1   16.09  0.12     3.26  0.057  - -                  3.2        - -.99 0.30 1+ -     - - - -
 252636 -                 2001 XA220 16.7   0.000    2.55  0.057  - -                 12.1971     - -.99 0.73 2  -     - - - Y
 252656 -                 2001 YD110 16.17  0.030    3.25  0.057  - -                 32.8717     - -.99 0.46 2  -     - - - Y
 252660 -                 2001 YA128 16.96  1.000    2.26  0.057  - -                 23.3945     - -.99 0.76 2  -     - - - Y
 252724 -                 2002 CN228 12.7   0.15    16.05  0.057  - -                  7.01       - -.99 0.11 2  -     - - - -
 252965 -                 2002 PA139 17.75  0.490    0.683 0.3    - -                 31.4081     - -.99 0.62 2  W     - - - -
 252966 -                 2002 PJ139 17.68  0.420    0.708 0.3    - -                 12.3968     - -.99 1.14 2  W     - - - -
 252968 -                 2002 PM155 17.4   0.15     0.984 0.20   - -                  3.281      - -.99 0.2  1  -     - - - Y
 253074 -                 2002 TK139 16.7   0.15     1.36  0.20   - -                  6.142      - -.99 0.75 3  -     - - - Y
 253106 -                 2002 UR3   16.6   0.15     1.42  0.20   - -                180.         - -.99 0.36 2  T?    - - - -
 253123 -                 2002 VG9   17.1   0.875    1.13  0.20   - -                  5.6532     - -.99 0.67 2  W     - - - -
 253127 -                 2002 VA14  17.58  0.330    0.740 0.3    - -                  6.7499     - -.99 0.73 2  -     - - - Y
 253134 -                 2002 VC30  16.76  0.000    1.32  0.20   - -                 55.0791     - -.99 0.49 2  -     - - - Y
 253198 -                 2002 XO60  16.49  1.000    1.50  0.20   - -                114.4573     - -.99 0.67 2  -     - - - Y
 253220 -                 2002 YC2   16.85  0.000    1.79  0.10   - -                  7.9464     - -.99 0.55 2  -     - - - Y
 253228 -                 2002 YZ16  16.7   0.000    1.36  0.20   - -                 78.8371     - -.99 0.39 2  -     - - - Y
 253424 -                 2003 QR49  17.81  0.000    0.745 0.24   - -                  5.1566     - -.99 0.65 2  -     - - - Y
 253475 -                 2003 SJ55  17.75  0.290    0.837 0.20   - -                  2.1814     - -.99 0.78 2  -     - - - Y
 253493 -                 2003 SG95  17.15  0.000    1.01  0.24   - -                  5.8781     - -.99 0.81 2  -     - - - Y
 253513 -                 2003 SE152 17.32  0.950    0.932 0.24   - -                  5.7183     - -.99 0.78 2  -     - - - Y
 253516 -                 2003 SH160 17.1   0.645    1.03  0.24   - -                  9.9687     - -.99 0.36 2  W     - - - -
 253526 -                 2003 SP188 16.96  0.000    1.10  0.24   - -                  8.7834     - -.99 0.51 2  -     - - - Y
 253531 -                 2003 SQ198 16.79  0.815    1.19  0.24   - -                 10.1583     - -.99 0.82 2  -     - - - Y
 253539 -                 2003 SX223 17.76  0.030    0.762 0.24   - -                 56.9984     - -.99 0.86 2  -     - - - Y
 253679 -                 2003 UY223 17.22  1.000    1.07  0.20   - -                  4.5193     - -.99 0.54 2  -     - - - Y
 253725 -                 2003 WC9   17.27  0.245    0.954 0.24   - -                  6.497      - -.99 0.72 2  -     - - - Y
 253734 -                 2003 WF30  17.47  0.000    0.872 0.24   - -                  6.1818     - -.99 0.47 2  -     - - - Y
 253827 -                 2003 YQ74  17.66  0.180    0.872 0.20   - -                 43.8564     - -.99 0.10 1  W     - - - -
 253841 -                 2003 YG118 17.1   0.15     1.13  0.20   - -                  2.27       - 0.05 0.11 2- -     - - - -
 253879 -                 2004 BO31  18.07  0.575    0.723 0.20   - -                  4.5534     - -.99 0.28 2  W     - - - -
 253904 -                 2004 BL144 18.25  0.200    0.650 0.21   - -                  5.2341     - -.99 0.57 2  W     - - - -
 254070 -                 2004 HK42  16.11  0.18     2.50  0.10   - -                 11.84       - -.99 0.22 1+ -     - - - -
 254107 -                 2004 LA22  17.76  0.015    0.681 0.3    - -                 42.8469     - -.99 0.68 2  -     - - - Y
 254168 -                 2004 QM10  15.61  0.000    4.21  0.057  - -                  6.7015     - -.99 0.58 2  W     - - - -
 254214 -                 2004 RU91  15.79  0.010    3.87  0.057  - -                 78.9736     - -.99 0.54 2  -     - - - Y
 254245 -                 2004 RY147 15.51  0.850    4.41  0.057  - -                 10.9784     - -.99 0.45 2  -     - - - Y
 254337 -                 2004 SV42  15.8   0.200    3.86  0.057  - -                  6.2717     - -.99 0.74 2  -     - - - Y
 254396 -                 2004 TB230 15.24  1.000    4.97  0.057  - -                  3.2017     - -.99 0.29 2  -     - - - Y
 254442 -                 2005 AZ61  17.61  0.190    0.814 0.24   - -                  4.8611     - -.99 0.71 2  -     - - - Y
 254451 -                 2005 CL1   17.68  0.000    0.791 0.24   - -                 54.0575     - -.99 0.51 2  -     - - - Y
 254486 -                 2005 EO26  17.87  0.800    0.722 0.24   - -                  3.9103     - -.99 0.23 2  -     - - - Y
 254637 -                 2005 JX93  16.49  0.200    2.12  0.10   - -                 19.7136     - -.99 0.37 2  -     - - - Y
 254679 -                 2005 LU50  13.1   0.15    13.35  0.057  - -                 71.         - -.99 0.8  2  -     - - - -
